ps_id	mim_id	common_hpo_id	from_root	ic
PS105400	205100	HP_0009130	6	0.69874
PS105400	205100	HP_0012638	3	0.08346
PS105400	205100	HP_0025270	5	0.34962
PS105400	205100	HP_0100022	4	0.19961
PS105400	300857	HP_0000726	7	0.43575
PS105400	300857	HP_0001260	6	0.33692
PS105400	300857	HP_0001332	5	0.3692
PS105400	300857	HP_0002015	4	0.39678
PS105400	300857	HP_0002145	8	0.67435
PS105400	300857	HP_0002167	5	0.28751
PS105400	300857	HP_0002305	6	0.62193
PS105400	300857	HP_0004305	5	0.28323
PS105400	300857	HP_0007354	7	0.62193
PS105400	300857	HP_0007373	6	0.58932
PS105400	300857	HP_0012638	3	0.08346
PS105400	300857	HP_0025270	5	0.34962
PS105400	300857	HP_0100022	4	0.19961
PS105400	602099	HP_0000759	4	0.26256
PS105400	602099	HP_0001257	6	0.28482
PS105400	602099	HP_0001260	6	0.33692
PS105400	602099	HP_0001276	5	0.26844
PS105400	602099	HP_0001324	4	0.25386
PS105400	602099	HP_0001347	6	0.31852
PS105400	602099	HP_0002093	4	0.34553
PS105400	602099	HP_0002167	5	0.28751
PS105400	602099	HP_0002366	5	0.70814
PS105400	602099	HP_0002380	6	0.55553
PS105400	602099	HP_0002450	5	0.54531
PS105400	602099	HP_0002460	5	0.44066
PS105400	602099	HP_0002483	4	0.78955
PS105400	602099	HP_0002493	5	0.23605
PS105400	602099	HP_0002747	5	0.5097
PS105400	602099	HP_0003202	4	0.32139
PS105400	602099	HP_0003487	7	0.401
PS105400	602099	HP_0003693	5	0.44066
PS105400	602099	HP_0004305	5	0.28323
PS105400	602099	HP_0007256	6	0.37422
PS105400	602099	HP_0007354	7	0.62193
PS105400	602099	HP_0007373	6	0.58932
PS105400	602099	HP_0012638	3	0.08346
PS105400	602433	HP_0000759	4	0.26256
PS105400	602433	HP_0000764	5	0.45678
PS105400	602433	HP_0001288	5	0.29167
PS105400	602433	HP_0001324	4	0.25386
PS105400	602433	HP_0001347	6	0.31852
PS105400	602433	HP_0001760	4	0.21341
PS105400	602433	HP_0001761	5	0.4039
PS105400	602433	HP_0002127	6	0.70814
PS105400	602433	HP_0002169	6	0.5791
PS105400	602433	HP_0002355	5	0.53591
PS105400	602433	HP_0002366	5	0.70814
PS105400	602433	HP_0002398	6	0.72955
PS105400	602433	HP_0002450	5	0.54531
PS105400	602433	HP_0002460	5	0.44066
PS105400	602433	HP_0002493	5	0.23605
PS105400	602433	HP_0003487	7	0.401
PS105400	602433	HP_0004302	4	0.39338
PS105400	602433	HP_0004305	5	0.28323
PS105400	602433	HP_0007256	6	0.37422
PS105400	602433	HP_0007354	7	0.62193
PS105400	602433	HP_0007373	6	0.58932
PS105400	602433	HP_0011397	6	0.91859
PS105400	602433	HP_0040078	6	0.75576
PS105400	606070	HP_0000366	5	0.20858
PS105400	606070	HP_0000600	4	0.45563
PS105400	606070	HP_0000726	7	0.43575
PS105400	606070	HP_0000759	4	0.26256
PS105400	606070	HP_0000762	8	0.48099
PS105400	606070	HP_0001260	6	0.33692
PS105400	606070	HP_0001268	6	0.38434
PS105400	606070	HP_0001283	4	0.6045
PS105400	606070	HP_0001324	4	0.25386
PS105400	606070	HP_0001347	6	0.31852
PS105400	606070	HP_0001435	5	0.53819
PS105400	606070	HP_0001608	2	0.4107
PS105400	606070	HP_0001609	3	0.60862
PS105400	606070	HP_0001739	5	0.46763
PS105400	606070	HP_0002015	4	0.39678
PS105400	606070	HP_0002093	4	0.34553
PS105400	606070	HP_0002127	6	0.70814
PS105400	606070	HP_0002167	5	0.28751
PS105400	606070	HP_0002366	5	0.70814
PS105400	606070	HP_0002450	5	0.54531
PS105400	606070	HP_0002460	5	0.44066
PS105400	606070	HP_0002483	4	0.78955
PS105400	606070	HP_0002493	5	0.23605
PS105400	606070	HP_0002747	5	0.5097
PS105400	606070	HP_0002795	3	0.26212
PS105400	606070	HP_0002835	4	0.77145
PS105400	606070	HP_0002936	7	0.44898
PS105400	606070	HP_0003236	6	0.38249
PS105400	606070	HP_0003325	4	0.61732
PS105400	606070	HP_0003474	6	0.39271
PS105400	606070	HP_0003547	5	0.71836
PS105400	606070	HP_0003805	5	0.67435
PS105400	606070	HP_0004303	4	0.41306
PS105400	606070	HP_0007354	7	0.62193
PS105400	606070	HP_0007373	6	0.58932
PS105400	606070	HP_0012638	3	0.08346
PS105400	606070	HP_0025270	5	0.34962
PS105400	608030	HP_0001265	5	0.3623
PS105400	608030	HP_0001288	5	0.29167
PS105400	608030	HP_0001315	4	0.32212
PS105400	608030	HP_0002380	6	0.55553
PS105400	608030	HP_0002529	6	0.58932
PS105400	608030	HP_0003202	4	0.32139
PS105400	608030	HP_0004305	5	0.28323
PS105400	608030	HP_0007126	5	0.63172
PS105400	608030	HP_0007354	7	0.62193
PS105400	608030	HP_0007367	5	0.31571
PS105400	608030	HP_0007373	6	0.58932
PS105400	608030	HP_0100022	4	0.19961
PS105400	608627	HP_0001260	6	0.33692
PS105400	608627	HP_0001284	5	0.39138
PS105400	608627	HP_0001315	4	0.32212
PS105400	608627	HP_0001324	4	0.25386
PS105400	608627	HP_0002011	4	0.12408
PS105400	608627	HP_0002015	4	0.39678
PS105400	608627	HP_0002062	5	0.60862
PS105400	608627	HP_0002167	5	0.28751
PS105400	608627	HP_0002174	8	0.60862
PS105400	608627	HP_0002345	7	0.51152
PS105400	608627	HP_0002380	6	0.55553
PS105400	608627	HP_0002460	5	0.44066
PS105400	608627	HP_0002529	6	0.58932
PS105400	608627	HP_0003202	4	0.32139
PS105400	608627	HP_0003323	5	0.68193
PS105400	608627	HP_0003394	4	0.55553
PS105400	608627	HP_0003701	5	0.42299
PS105400	608627	HP_0004305	5	0.28323
PS105400	608627	HP_0007354	7	0.62193
PS105400	608627	HP_0007367	5	0.31571
PS105400	608627	HP_0007373	6	0.58932
PS105400	608627	HP_0011804	3	0.13802
PS105400	608627	HP_0012638	3	0.08346
PS105400	608627	HP_0025270	5	0.34962
PS105400	608627	HP_0030236	4	0.29309
PS105400	608627	HP_0040290	3	0.29628
PS105400	611895	HP_0001257	6	0.28482
PS105400	611895	HP_0001276	5	0.26844
PS105400	611895	HP_0001324	4	0.25386
PS105400	611895	HP_0002460	5	0.44066
PS105400	611895	HP_0003202	4	0.32139
PS105400	611895	HP_0003693	5	0.44066
PS105400	611895	HP_0007354	7	0.62193
PS105400	611895	HP_0007373	6	0.58932
PS105400	612069	HP_0000708	4	0.24807
PS105400	612069	HP_0000712	6	0.55823
PS105400	612069	HP_0000733	6	0.55823
PS105400	612069	HP_0000734	6	0.6045
PS105400	612069	HP_0000741	7	0.63695
PS105400	612069	HP_0000745	6	0.63172
PS105400	612069	HP_0001257	6	0.28482
PS105400	612069	HP_0001260	6	0.33692
PS105400	612069	HP_0001276	5	0.26844
PS105400	612069	HP_0002015	4	0.39678
PS105400	612069	HP_0002093	4	0.34553
PS105400	612069	HP_0002167	5	0.28751
PS105400	612069	HP_0002747	5	0.5097
PS105400	612069	HP_0003202	4	0.32139
PS105400	612069	HP_0003487	7	0.401
PS105400	612069	HP_0004305	5	0.28323
PS105400	612069	HP_0007256	6	0.37422
PS105400	612069	HP_0007354	7	0.62193
PS105400	612069	HP_0007373	6	0.58932
PS105400	612069	HP_0012638	3	0.08346
PS105400	612069	HP_0025270	5	0.34962
PS105400	612069	HP_0030223	5	0.77145
PS105400	612069	HP_0030236	4	0.29309
PS105400	612069	HP_0031466	5	0.40172
PS105400	612069	HP_0040290	3	0.29628
PS105400	612577	HP_0002483	4	0.78955
PS105400	612577	HP_0002493	5	0.23605
PS105400	612577	HP_0003202	4	0.32139
PS105400	612577	HP_0007354	7	0.62193
PS105400	612577	HP_0007373	6	0.58932
PS105400	612577	HP_0011442	4	0.1861
PS105400	612577	HP_0012638	3	0.08346
PS105400	612577	HP_0030236	4	0.29309
PS105400	612577	HP_0040290	3	0.29628
PS105400	613435	HP_0001260	6	0.33692
PS105400	613435	HP_0001308	6	0.68193
PS105400	613435	HP_0001324	4	0.25386
PS105400	613435	HP_0002015	4	0.39678
PS105400	613435	HP_0002167	5	0.28751
PS105400	613435	HP_0002380	6	0.55553
PS105400	613435	HP_0007354	7	0.62193
PS105400	613435	HP_0007373	6	0.58932
PS105400	613435	HP_0010546	5	0.66723
PS105400	613435	HP_0011804	3	0.13802
PS105400	613435	HP_0012638	3	0.08346
PS105400	613435	HP_0025270	5	0.34962
PS105400	613954	HP_0001260	6	0.33692
PS105400	613954	HP_0001324	4	0.25386
PS105400	613954	HP_0002167	5	0.28751
PS105400	613954	HP_0002380	6	0.55553
PS105400	613954	HP_0003202	4	0.32139
PS105400	613954	HP_0004305	5	0.28323
PS105400	613954	HP_0007354	7	0.62193
PS105400	613954	HP_0007373	6	0.58932
PS105400	613954	HP_0011804	3	0.13802
PS105400	613954	HP_0030236	4	0.29309
PS105400	613954	HP_0040290	3	0.29628
PS105400	614696	HP_0000726	7	0.43575
PS105400	614696	HP_0001260	6	0.33692
PS105400	614696	HP_0001265	5	0.3623
PS105400	614696	HP_0001284	5	0.39138
PS105400	614696	HP_0001315	4	0.32212
PS105400	614696	HP_0001347	6	0.31852
PS105400	614696	HP_0001348	7	0.78955
PS105400	614696	HP_0002015	4	0.39678
PS105400	614696	HP_0002093	4	0.34553
PS105400	614696	HP_0002145	8	0.67435
PS105400	614696	HP_0002167	5	0.28751
PS105400	614696	HP_0002380	6	0.55553
PS105400	614696	HP_0002483	4	0.78955
PS105400	614696	HP_0002747	5	0.5097
PS105400	614696	HP_0003202	4	0.32139
PS105400	614696	HP_0003487	7	0.401
PS105400	614696	HP_0004305	5	0.28323
PS105400	614696	HP_0007256	6	0.37422
PS105400	614696	HP_0007354	7	0.62193
PS105400	614696	HP_0007373	6	0.58932
PS105400	614696	HP_0012638	3	0.08346
PS105400	614696	HP_0025270	5	0.34962
PS105400	614696	HP_0030236	4	0.29309
PS105400	614696	HP_0040290	3	0.29628
PS105400	614808	HP_0001257	6	0.28482
PS105400	614808	HP_0001260	6	0.33692
PS105400	614808	HP_0001276	5	0.26844
PS105400	614808	HP_0001324	4	0.25386
PS105400	614808	HP_0002015	4	0.39678
PS105400	614808	HP_0002167	5	0.28751
PS105400	614808	HP_0002380	6	0.55553
PS105400	614808	HP_0003202	4	0.32139
PS105400	614808	HP_0004305	5	0.28323
PS105400	614808	HP_0007354	7	0.62193
PS105400	614808	HP_0007373	6	0.58932
PS105400	614808	HP_0011804	3	0.13802
PS105400	614808	HP_0012638	3	0.08346
PS105400	614808	HP_0025270	5	0.34962
PS105400	614808	HP_0030236	4	0.29309
PS105400	614808	HP_0040290	3	0.29628
PS105400	615426	HP_0003155	5	0.55823
PS105400	615426	HP_0003560	4	0.47279
PS105400	615426	HP_0003805	5	0.67435
PS105400	615426	HP_0004303	4	0.41306
PS105400	615426	HP_0007354	7	0.62193
PS105400	615426	HP_0007373	6	0.58932
PS105400	615426	HP_0011805	3	0.20129
PS105400	615426	HP_0100299	5	0.66723
PS105400	615515	HP_0002093	4	0.34553
PS105400	615515	HP_0002505	7	0.70814
PS105400	615515	HP_0002747	5	0.5097
PS105400	615515	HP_0006957	8	0.77145
PS105400	615515	HP_0007354	7	0.62193
PS105400	615515	HP_0007373	6	0.58932
PS105400	616208	HP_0000726	7	0.43575
PS105400	616208	HP_0002145	8	0.67435
PS105650	105650	HP_0000002	3	0.22012
PS105650	105650	HP_0000174	7	0.2689
PS105650	105650	HP_0000175	7	0.34598
PS105650	105650	HP_0000177	7	0.29599
PS105650	105650	HP_0000202	6	0.33609
PS105650	105650	HP_0000204	8	0.45007
PS105650	105650	HP_0000218	8	0.33692
PS105650	105650	HP_0000252	7	0.24885
PS105650	105650	HP_0000270	8	0.55031
PS105650	105650	HP_0000277	7	0.28038
PS105650	105650	HP_0000278	8	0.4545
PS105650	105650	HP_0000316	6	0.3103
PS105650	105650	HP_0000347	7	0.32323
PS105650	105650	HP_0000457	8	0.66723
PS105650	105650	HP_0000464	3	0.33007
PS105650	105650	HP_0000465	4	0.53367
PS105650	105650	HP_0000470	4	0.401
PS105650	105650	HP_0000486	6	0.29986
PS105650	105650	HP_0000494	10	0.3831
PS105650	105650	HP_0000549	5	0.29511
PS105650	105650	HP_0000774	7	0.52513
PS105650	105650	HP_0000878	9	0.69003
PS105650	105650	HP_0000921	8	0.63695
PS105650	105650	HP_0000946	8	0.5697
PS105650	105650	HP_0000980	5	0.69003
PS105650	105650	HP_0001197	2	0.34158
PS105650	105650	HP_0001199	8	0.64814
PS105650	105650	HP_0001249	5	0.18714
PS105650	105650	HP_0001508	5	0.28455
PS105650	105650	HP_0001510	3	0.18842
PS105650	105650	HP_0001511	4	0.38372
PS105650	105650	HP_0001622	3	0.55031
PS105650	105650	HP_0001629	7	0.38942
PS105650	105650	HP_0001631	6	0.39817
PS105650	105650	HP_0001635	4	0.44685
PS105650	105650	HP_0001679	6	0.45794
PS105650	105650	HP_0001680	7	0.55289
PS105650	105650	HP_0001873	5	0.40763
PS105650	105650	HP_0001875	6	0.49134
PS105650	105650	HP_0001894	5	0.69874
PS105650	105650	HP_0001896	5	0.71836
PS105650	105650	HP_0002669	5	0.74193
PS105650	105650	HP_0002696	7	0.68193
PS105650	105650	HP_0002697	8	0.74193
PS105650	105650	HP_0002863	4	0.66051
PS105650	105650	HP_0002984	7	0.61289
PS105650	105650	HP_0003003	7	0.69874
PS105650	105650	HP_0003312	7	0.38434
PS105650	105650	HP_0003319	6	0.38496
PS105650	105650	HP_0004312	4	0.57588
PS105650	105650	HP_0004322	4	0.22971
PS105650	105650	HP_0004325	4	0.25781
PS105650	105650	HP_0004377	3	0.4689
PS105650	105650	HP_0004590	8	0.83717
PS105650	105650	HP_0005120	5	0.39609
PS105650	105650	HP_0005257	6	0.4898
PS105650	105650	HP_0006501	6	0.55289
PS105650	105650	HP_0007364	6	0.22355
PS105650	105650	HP_0008417	8	0.69003
PS105650	105650	HP_0009380	7	0.5791
PS105650	105650	HP_0009381	6	0.4171
PS105650	105650	HP_0009601	7	0.501
PS105650	105650	HP_0009602	7	0.47546
PS105650	105650	HP_0009777	8	0.64814
PS105650	105650	HP_0009778	7	0.53819
PS105650	105650	HP_0009821	6	0.57275
PS105650	105650	HP_0009942	7	0.67435
PS105650	105650	HP_0009944	8	0.75576
PS105650	105650	HP_0010438	6	0.38685
PS105650	105650	HP_0010622	4	0.62673
PS105650	105650	HP_0011025	3	0.24293
PS105650	105650	HP_0011119	7	0.49607
PS105650	105650	HP_0011121	4	0.19043
PS105650	105650	HP_0011329	7	0.39678
PS105650	105650	HP_0011873	4	0.39958
PS105650	105650	HP_0011994	6	0.39678
PS105650	105650	HP_0012759	4	0.13142
PS105650	105650	HP_0030270	5	0.87096
PS105650	105650	HP_0100242	4	0.48531
PS105650	105650	HP_0100273	6	0.69003
PS105650	105650	HP_0100737	8	0.3442
PS105650	105650	HP_0100886	5	0.26821
PS105650	105650	HP_0200006	9	0.34508
PS105650	105650	HP_0410030	7	0.44066
PS105650	606164	HP_0000002	3	0.22012
PS105650	606164	HP_0000286	8	0.38749
PS105650	606164	HP_0000309	5	0.33817
PS105650	606164	HP_0000347	7	0.32323
PS105650	606164	HP_0000357	5	0.31711
PS105650	606164	HP_0000358	6	0.43384
PS105650	606164	HP_0000377	5	0.31711
PS105650	606164	HP_0000405	6	0.4639
PS105650	606164	HP_0000407	6	0.28944
PS105650	606164	HP_0000410	7	0.65416
PS105650	606164	HP_0000464	3	0.33007
PS105650	606164	HP_0000475	4	0.71836
PS105650	606164	HP_0000492	7	0.25163
PS105650	606164	HP_0000494	10	0.3831
PS105650	606164	HP_0000535	8	0.54052
PS105650	606164	HP_0000775	3	0.55823
PS105650	606164	HP_0000776	4	0.60862
PS105650	606164	HP_0001263	6	0.20195
PS105650	606164	HP_0001510	3	0.18842
PS105650	606164	HP_0001972	6	0.58582
PS105650	606164	HP_0002094	4	0.45794
PS105650	606164	HP_0002098	5	0.51337
PS105650	606164	HP_0004322	4	0.22971
PS105650	606164	HP_0008551	6	0.50791
PS105650	606164	HP_0010972	5	0.48829
PS105650	606164	HP_0011458	4	0.24367
PS105650	606164	HP_0011800	6	0.42299
PS105650	606164	HP_0011968	5	0.31537
PS105650	606164	HP_0012758	5	0.17112
PS105650	606164	HP_0045074	7	0.53367
PS105650	606164	HP_0045075	7	0.50791
PS105650	606164	HP_0100790	3	0.37947
PS105650	606164	HP_0200006	9	0.34508
PS105650	610629	HP_0000464	3	0.33007
PS105650	610629	HP_0000465	4	0.53367
PS105650	610629	HP_0001896	5	0.71836
PS105650	610629	HP_0001972	6	0.58582
PS105650	610629	HP_0004312	4	0.57588
PS105650	610629	HP_0005518	5	0.77145
PS105650	610629	HP_0010972	5	0.48829
PS105650	610629	HP_0011904	5	0.78955
PS105650	610629	HP_0025065	4	0.69003
PS105650	612527	HP_0000002	3	0.22012
PS105650	612527	HP_0000271	4	0.11666
PS105650	612527	HP_0001510	3	0.18842
PS105650	612527	HP_0001631	6	0.39817
PS105650	612527	HP_0001875	6	0.49134
PS105650	612527	HP_0001896	5	0.71836
PS105650	612527	HP_0001972	6	0.58582
PS105650	612527	HP_0001999	5	0.27734
PS105650	612527	HP_0004312	4	0.57588
PS105650	612527	HP_0004322	4	0.22971
PS105650	612527	HP_0005120	5	0.39609
PS105650	612527	HP_0010972	5	0.48829
PS105650	612527	HP_0011994	6	0.39678
PS105650	612527	HP_0012131	4	0.72955
PS105650	612527	HP_0012133	5	0.83717
PS105650	612528	HP_0000002	3	0.22012
PS105650	612528	HP_0000047	7	0.43196
PS105650	612528	HP_0000316	6	0.3103
PS105650	612528	HP_0000357	5	0.31711
PS105650	612528	HP_0000369	6	0.33125
PS105650	612528	HP_0001263	6	0.20195
PS105650	612528	HP_0001510	3	0.18842
PS105650	612528	HP_0001629	7	0.38942
PS105650	612528	HP_0001882	5	0.501
PS105650	612528	HP_0001896	5	0.71836
PS105650	612528	HP_0001972	6	0.58582
PS105650	612528	HP_0004312	4	0.57588
PS105650	612528	HP_0004322	4	0.22971
PS105650	612528	HP_0010438	6	0.38685
PS105650	612528	HP_0010972	5	0.48829
PS105650	612528	HP_0011893	4	0.40688
PS105650	612528	HP_0012131	4	0.72955
PS105650	612528	HP_0012133	5	0.83717
PS105650	612528	HP_0012758	5	0.17112
PS105650	612528	HP_0100627	6	0.43196
PS105650	612528	HP_0100886	5	0.26821
PS105650	612561	HP_0000175	7	0.34598
PS105650	612561	HP_0000177	7	0.29599
PS105650	612561	HP_0000193	10	0.5791
PS105650	612561	HP_0000202	6	0.33609
PS105650	612561	HP_0000204	8	0.45007
PS105650	612561	HP_0000316	6	0.3103
PS105650	612561	HP_0000347	7	0.32323
PS105650	612561	HP_0001199	8	0.64814
PS105650	612561	HP_0001507	2	0.14558
PS105650	612561	HP_0001508	5	0.28455
PS105650	612561	HP_0001510	3	0.18842
PS105650	612561	HP_0001629	7	0.38942
PS105650	612561	HP_0001631	6	0.39817
PS105650	612561	HP_0001633	7	0.52513
PS105650	612561	HP_0001634	8	0.54052
PS105650	612561	HP_0001636	8	0.54531
PS105650	612561	HP_0001643	7	0.44475
PS105650	612561	HP_0001653	7	0.561
PS105650	612561	HP_0001710	7	0.5191
PS105650	612561	HP_0001713	5	0.34643
PS105650	612561	HP_0001714	6	0.50269
PS105650	612561	HP_0001972	6	0.58582
PS105650	612561	HP_0002778	6	0.51152
PS105650	612561	HP_0002779	7	0.64814
PS105650	612561	HP_0004325	4	0.25781
PS105650	612561	HP_0005120	5	0.39609
PS105650	612561	HP_0005518	5	0.77145
PS105650	612561	HP_0009381	6	0.4171
PS105650	612561	HP_0009601	7	0.501
PS105650	612561	HP_0009602	7	0.47546
PS105650	612561	HP_0009778	7	0.53819
PS105650	612561	HP_0010438	6	0.38685
PS105650	612561	HP_0010972	5	0.48829
PS105650	612561	HP_0011603	6	0.39747
PS105650	612561	HP_0011904	5	0.78955
PS105650	612561	HP_0011994	6	0.39678
PS105650	612561	HP_0025065	4	0.69003
PS105650	612561	HP_0031481	6	0.54779
PS105650	612561	HP_0100737	8	0.3442
PS105650	612561	HP_0100886	5	0.26821
PS105650	612561	HP_0410030	7	0.44066
PS105650	612562	HP_0000009	6	0.43196
PS105650	612562	HP_0000069	5	0.47682
PS105650	612562	HP_0000076	6	0.55031
PS105650	612562	HP_0000085	8	0.59667
PS105650	612562	HP_0000175	7	0.34598
PS105650	612562	HP_0000202	6	0.33609
PS105650	612562	HP_0000364	4	0.22855
PS105650	612562	HP_0000365	5	0.22922
PS105650	612562	HP_0000372	5	0.5697
PS105650	612562	HP_0000388	5	0.47819
PS105650	612562	HP_0000403	5	0.51716
PS105650	612562	HP_0000413	6	0.64241
PS105650	612562	HP_0000415	6	0.54531
PS105650	612562	HP_0000453	7	0.561
PS105650	612562	HP_0000782	6	0.49769
PS105650	612562	HP_0000912	7	0.75576
PS105650	612562	HP_0000938	8	0.44372
PS105650	612562	HP_0000939	8	0.44167
PS105650	612562	HP_0001197	2	0.34158
PS105650	612562	HP_0001199	8	0.64814
PS105650	612562	HP_0001510	3	0.18842
PS105650	612562	HP_0001511	4	0.38372
PS105650	612562	HP_0001560	3	0.42043
PS105650	612562	HP_0001561	4	0.46637
PS105650	612562	HP_0001629	7	0.38942
PS105650	612562	HP_0001631	6	0.39817
PS105650	612562	HP_0001636	8	0.54531
PS105650	612562	HP_0001643	7	0.44475
PS105650	612562	HP_0001684	7	0.77145
PS105650	612562	HP_0001710	7	0.5191
PS105650	612562	HP_0001875	6	0.49134
PS105650	612562	HP_0001972	6	0.58582
PS105650	612562	HP_0002650	7	0.27317
PS105650	612562	HP_0002719	4	0.30046
PS105650	612562	HP_0004349	7	0.36386
PS105650	612562	HP_0005518	5	0.77145
PS105650	612562	HP_0009381	6	0.4171
PS105650	612562	HP_0009601	7	0.501
PS105650	612562	HP_0009602	7	0.47546
PS105650	612562	HP_0009778	7	0.53819
PS105650	612562	HP_0010438	6	0.38685
PS105650	612562	HP_0010674	6	0.25866
PS105650	612562	HP_0010972	5	0.48829
PS105650	612562	HP_0011603	6	0.39747
PS105650	612562	HP_0025065	4	0.69003
PS105650	612562	HP_0100512	5	0.87096
PS105650	612562	HP_0100542	7	0.54779
PS105650	612562	HP_0100737	8	0.3442
PS105650	612563	HP_0000002	3	0.22012
PS105650	612563	HP_0000215	8	0.74193
PS105650	612563	HP_0000316	6	0.3103
PS105650	612563	HP_0000422	6	0.29309
PS105650	612563	HP_0000431	7	0.39678
PS105650	612563	HP_0001510	3	0.18842
PS105650	612563	HP_0001875	6	0.49134
PS105650	612563	HP_0001972	6	0.58582
PS105650	612563	HP_0003196	7	0.4329
PS105650	612563	HP_0004322	4	0.22971
PS105650	612563	HP_0005105	6	0.29196
PS105650	612563	HP_0005518	5	0.77145
PS105650	612563	HP_0010972	5	0.48829
PS105650	612563	HP_0011339	8	0.41792
PS105650	612563	HP_0012471	7	0.47279
PS105650	612563	HP_0025065	4	0.69003
PS105650	612563	HP_0100886	5	0.26821
PS105650	613308	HP_0000464	3	0.33007
PS105650	613308	HP_0000465	4	0.53367
PS105650	613308	HP_0001507	2	0.14558
PS105650	613308	HP_0001510	3	0.18842
PS105650	613308	HP_0001877	3	0.32698
PS105650	613308	HP_0001903	4	0.33944
PS105650	613308	HP_0100512	5	0.87096
PS105650	613309	HP_0000002	3	0.22012
PS105650	613309	HP_0000086	8	0.62193
PS105650	613309	HP_0000175	7	0.34598
PS105650	613309	HP_0000202	6	0.33609
PS105650	613309	HP_0000272	7	0.40839
PS105650	613309	HP_0000347	7	0.32323
PS105650	613309	HP_0000357	5	0.31711
PS105650	613309	HP_0000358	6	0.43384
PS105650	613309	HP_0000365	5	0.22922
PS105650	613309	HP_0000369	6	0.33125
PS105650	613309	HP_0000372	5	0.5697
PS105650	613309	HP_0000377	5	0.31711
PS105650	613309	HP_0000405	6	0.4639
PS105650	613309	HP_0000413	6	0.64241
PS105650	613309	HP_0000415	6	0.54531
PS105650	613309	HP_0000453	7	0.561
PS105650	613309	HP_0000464	3	0.33007
PS105650	613309	HP_0000475	4	0.71836
PS105650	613309	HP_0000775	3	0.55823
PS105650	613309	HP_0000776	4	0.60862
PS105650	613309	HP_0001510	3	0.18842
PS105650	613309	HP_0001629	7	0.38942
PS105650	613309	HP_0001643	7	0.44475
PS105650	613309	HP_0001896	5	0.71836
PS105650	613309	HP_0001972	6	0.58582
PS105650	613309	HP_0002094	4	0.45794
PS105650	613309	HP_0002098	5	0.51337
PS105650	613309	HP_0004312	4	0.57588
PS105650	613309	HP_0004322	4	0.22971
PS105650	613309	HP_0005321	6	0.83717
PS105650	613309	HP_0008551	6	0.50791
PS105650	613309	HP_0010438	6	0.38685
PS105650	613309	HP_0010972	5	0.48829
PS105650	613309	HP_0011603	6	0.39747
PS105650	613309	HP_0100542	7	0.54779
PS105650	613309	HP_0100737	8	0.3442
PS105650	613309	HP_0100790	3	0.37947
PS105650	615909	HP_0010972	5	0.48829
PS105650	615909	HP_0030270	5	0.87096
PS106210	106210	HP_0000501	4	0.45794
PS106210	106210	HP_0000517	6	0.31196
PS106210	106210	HP_0000518	7	0.32031
PS106210	106210	HP_0000526	8	0.71836
PS106210	106210	HP_0000609	6	0.62193
PS106210	106210	HP_0000639	6	0.28063
PS106210	106210	HP_0002079	8	0.38007
PS106210	106210	HP_0002126	7	0.501
PS106210	106210	HP_0002536	6	0.41306
PS106210	106210	HP_0002977	5	0.20116
PS106210	106210	HP_0007370	7	0.32698
PS106210	106210	HP_0007750	10	0.69003
PS106210	106210	HP_0007759	8	0.5097
PS106210	106210	HP_0007957	7	0.44475
PS106210	106210	HP_0008053	7	0.58241
